Rain_Low,Rain_Med,Rain_High,Gust_Low,Gust_Med,Gust_High,Budget_Low,Budget_Med,Budget_High,Var_Efficient,Var_Inefficient,Super_Typhoon,Outcome_High_Deaths,Outcome_High_Damage,Outcome_High_Affected
0.0,0.2921914357682619,0.7078085642317381,0.0,0.27184466019417397,0.728155339805826,0.004008003976772836,0.9959919960232272,0.0,0.0,0.2384830212946644,0.0,0.8715957226770769,0.9178297268665269,0.3496712834075424
0.0,0.005037783375314577,0.9949622166246854,0.8252911813643926,0.17470881863560736,0.0,0.0,0.5170526236815732,0.4829473763184268,1.0,0.0,0.0,1.0,0.0,0.0
0.9036144578313253,0.0,0.0,0.7476428175263453,0.25235718247365463,0.0,0.04567730943599614,0.9543226905640039,0.0,1.0,0.0,0.0,1.0,0.9436540629457809,0.0
0.7341176470588237,0.2658823529411763,0.0,0.9943502824858758,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6641140627330313,0.14533899221219923
0.0,0.2921914357682619,0.7078085642317381,0.0,0.27184466019417397,0.728155339805826,0.004008003976772836,0.9959919960232272,0.0,0.0,0.2384830212946644,0.0,1.0,0.993337117535037,0.987386039085945
0.9036144578313253,0.0,0.0,0.7476428175263453,0.25235718247365463,0.0,0.04567730943599614,0.9543226905640039,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.7341176470588237,0.2658823529411763,0.0,0.9943502824858758,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.2921914357682619,0.7078085642317381,0.0,0.27184466019417397,0.728155339805826,0.004008003976772836,0.9959919960232272,0.0,0.0,0.2384830212946644,0.0,1.0,0.0,0.0
0.9036144578313253,0.0,0.0,0.7476428175263453,0.25235718247365463,0.0,0.04567730943599614,0.9543226905640039,0.0,1.0,0.0,0.0,0.8715957226770769,0.5362233006930289,0.2848967541146964
0.7341176470588237,0.2658823529411763,0.0,0.9943502824858758,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.9972453391289201,0.30766561613519605
0.0,0.2921914357682619,0.7078085642317381,0.0,0.27184466019417397,0.728155339805826,0.004008003976772836,0.9959919960232272,0.0,0.0,0.2384830212946644,0.0,1.0,0.5973868744071695,0.765409168181635
0.1388235294117648,0.8611764705882352,0.0,0.7321131447587353,0.26788685524126465,0.0,0.0,0.6415859620952046,0.3584140379047954,1.0,0.0,0.0,0.7964840355109669,0.992769583648186,0.6688644301927889
0.0,0.005037783375314577,0.9949622166246854,0.8252911813643926,0.17470881863560736,0.0,0.0,0.5170526236815732,0.4829473763184268,1.0,0.0,0.0,0.4112712035421976,0.37178976969511784,0.3880351263026823
0.0,0.11335012594458442,0.8866498740554156,0.9126455906821963,0.08735440931780368,0.0,0.29416573540688795,0.705834264593112,0.0,0.0,0.1854078259545279,0.0,0.3413781210244388,0.7467781275964551,0.21727889234983025
0.0,0.0,0.5034120734908135,0.26622296173044907,0.733777038269551,0.0,0.023047194769731657,0.9769528052302684,0.0,1.0,0.0,0.0,1.0,0.0,0.7054563489080207
0.6470588235294119,0.3529411764705881,0.0,0.5875706214689266,0.0,0.0,0.0,0.15105420310692655,0.8489457968930735,0.0,0.1536267505544943,0.0,1.0,0.0,0.744833686854164
0.0,0.0,0.9989501312335959,0.0,0.0,1.0,0.0,0.7253025386124686,0.2746974613875313,1.0,0.0,1.0,1.0,0.0,0.03842230913955143
0.0,0.0,0.8241469816272966,0.0,0.0,1.0,0.0,0.027132684926823206,0.9728673150731768,1.0,0.0,1.0,1.0,0.0,0.0
0.0,0.9319899244332497,0.06801007556675036,0.26622296173044907,0.733777038269551,0.0,0.0,0.7824925019570421,0.21750749804295785,0.0,0.016439269798835948,1.0,1.0,0.0,0.08706526679793002
0.0,0.8627204030226703,0.13727959697732972,0.6389351081530781,0.3610648918469219,0.0,0.0,0.063871994835607,0.936128005164393,1.0,0.0,1.0,1.0,0.0,0.0
0.5164705882352943,0.48352941176470565,0.0,0.0,0.781553398058252,0.21844660194174803,0.066667267895724,0.933332732104276,0.0,0.0,0.431474143992194,1.0,1.0,0.0,0.0
0.7733433734939759,0.0,0.0,0.8135593220338984,0.0,0.0,0.0,0.0,0.9917827888240189,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.8241469816272966,0.0,0.0,1.0,0.0,0.027132684926823206,0.9728673150731768,1.0,0.0,0.0,1.0,0.0,0.14533899221219923
0.0,0.9319899244332497,0.06801007556675036,0.26622296173044907,0.733777038269551,0.0,0.0,0.7824925019570421,0.21750749804295785,0.0,0.016439269798835948,0.0,1.0,0.0,0.987386039085945
0.0,0.8627204030226703,0.13727959697732972,0.6389351081530781,0.3610648918469219,0.0,0.0,0.063871994835607,0.936128005164393,1.0,0.0,0.0,1.0,0.911112853146171,0.8995656961092642
0.5164705882352943,0.48352941176470565,0.0,0.0,0.781553398058252,0.21844660194174803,0.066667267895724,0.933332732104276,0.0,0.0,0.431474143992194,0.0,1.0,0.0,0.0
0.0,0.0,0.9989501312335959,0.0,0.0,1.0,0.0,0.7253025386124686,0.2746974613875313,1.0,0.0,1.0,0.7964840355109669,0.5362233006930289,0.2650102506349377
